cedula,nombre,apellido,genero
1000094859,Andrea,Lopez,F
1000094860,Jorge,Martinez,M
1000094861,Maria,Lopez,F
1000094862,Andres,Martinez,M
1000094863,Maria,Lopez,F
1000094864,Ricardo,Vera,M
1000094865,Lucia,Rodriguez,F
1000094866,Luis,Lopez,M
1000094867,Gabriela,Castro,F
1000094868,Diego,Castro,M
1000094869,Carolina,Castro,F
1000094870,Pedro,Vera,M
1000094871,Paola,Vera,F
1000094872,Fernando,Vera,M
1000094873,Ana,Rodriguez,F
1000094874,Carlos,Gomez,M
1000094875,Daniela,Perez,F
1000094876,Fernando,Vera,M
1000094877,Carolina,Rodriguez,F
1000094878,Fernando,Gomez,M
1000094879,Maria,Torres,F
1000094880,Miguel,Gomez,M
1000094881,Gabriela,Sanchez,F
1000094882,Pedro,Martinez,M
1000094883,Gabriela,Gomez,F
1000094884,Juan,Lopez,M
1000094885,Paola,Castro,F
1000094886,Jorge,Gomez,M
1000094887,Carolina,Sanchez,F
1000094888,Carlos,Sanchez,M
1000094889,Paola,Vera,F
1000094890,Diego,Martinez,M
1000094891,Carolina,Martinez,F
1000094892,Pedro,Lopez,M
1000094893,Valeria,Vera,F
1000094894,Fernando,Mendoza,M
1000094895,Lucia,Torres,F
1000094896,Ricardo,Torres,M
1000094897,Ana,Torres,F
1000094898,Luis,Torres,M
1000094899,Gabriela,Sanchez,F
1000094900,Pedro,Perez,M
1000094901,Maria,Vera,F
1000094902,Pedro,Gomez,M
1000094903,Valeria,Rodriguez,F
1000094904,Andres,Gomez,M
1000094905,Daniela,Torres,F
1000094906,Carlos,Rodriguez,M
1000094907,Gabriela,Mendoza,F
1000094908,Miguel,Gomez,M
1000094909,Ana,Gomez,F
1000094910,Andres,Lopez,M
1000094911,Maria,Lopez,F
1000094912,Juan,Perez,M
1000094913,Lucia,Perez,F
1000094914,Luis,Vera,M
1000094915,Daniela,Rodriguez,F
1000094916,Juan,Mendoza,M
1000094917,Andrea,Torres,F
1000094918,Juan,Mendoza,M
1000094919,Sofia,Lopez,F
1000094920,Jorge,Lopez,M
1000094921,Maria,Gomez,F
1000094922,Diego,Perez,M
1000094923,Sofia,Mendoza,F
1000094924,Ricardo,Rodriguez,M
1000094925,Daniela,Rodriguez,F
1000094926,Diego,Lopez,M
1000094927,Lucia,Torres,F
1000094928,Juan,Perez,M
1000094929,Valeria,Gomez,F
1000094930,Juan,Mendoza,M
1000094931,Paola,Castro,F
1000094932,Luis,Martinez,M
1000094933,Sofia,Martinez,F
1000094934,Jorge,Martinez,M
1000094935,Maria,Castro,F
1000094936,Carlos,Perez,M
1000094937,Sofia,Vera,F
1000094938,Fernando,Torres,M
1000094939,Maria,Torres,F
1000094940,Fernando,Gomez,M
1000094941,Daniela,Castro,F
1000094942,Miguel,Lopez,M
1000094943,Gabriela,Lopez,F
1000094944,Fernando,Rodriguez,M
1000094945,Lucia,Rodriguez,F
1000094946,Juan,Perez,M
1000094947,Carolina,Perez,F
1000094948,Juan,Rodriguez,M
1000094949,Lucia,Gomez,F
1000094950,Juan,Vera,M
1000094951,Lucia,Rodriguez,F
1000094952,Diego,Gomez,M
1000094953,Carolina,Perez,F
1000094954,Fernando,Vera,M
1000094955,Andrea,Castro,F
1000094956,Juan,Mendoza,M
1000094957,Gabriela,Vera,F
1000094958,Andres,Mendoza,M
1000094959,Daniela,Sanchez,F
1000094960,Luis,Torres,M
1000094961,Sofia,Castro,F
1000094962,Fernando,Gomez,M
1000094963,Sofia,Lopez,F
1000094964,Juan,Gomez,M
1000094965,Lucia,Sanchez,F
1000094966,Luis,Martinez,M
1000094967,Andrea,Rodriguez,F
1000094968,Ricardo,Gomez,M
1000094969,Paola,Torres,F
1000094970,Miguel,Mendoza,M
1000094971,Carolina,Castro,F
1000094972,Ricardo,Lopez,M
1000094973,Maria,Castro,F
1000094974,Diego,Lopez,M
1000094975,Andrea,Sanchez,F
1000094976,Jorge,Lopez,M
1000094977,Maria,Castro,F
1000094978,Ricardo,Sanchez,M
1000094979,Ana,Gomez,F
1000094980,Pedro,Sanchez,M
1000094981,Lucia,Gomez,F
1000094982,Miguel,Martinez,M
1000094983,Carolina,Torres,F
1000094984,Pedro,Gomez,M
1000094985,Daniela,Lopez,F
1000094986,Andres,Gomez,M
1000094987,Lucia,Castro,F
1000094988,Diego,Sanchez,M
1000094989,Paola,Sanchez,F
1000094990,Miguel,Gomez,M
1000094991,Gabriela,Lopez,F
1000094992,Andres,Mendoza,M
1000094993,Daniela,Vera,F
1000094994,Fernando,Gomez,M
1000094995,Lucia,Rodriguez,F
1000094996,Ricardo,Vera,M
1000094997,Andrea,Perez,F
1000094998,Miguel,Lopez,M
1000094999,Gabriela,Lopez,F
1000095000,Fernando,Sanchez,M
1000095001,Andrea,Rodriguez,F
1000095002,Fernando,Vera,M
1000095003,Daniela,Perez,F
1000095004,Ricardo,Castro,M
1000095005,Andrea,Lopez,F
1000095006,Jorge,Rodriguez,M
1000095007,Ana,Torres,F
1000095008,Juan,Martinez,M
1000095009,Valeria,Martinez,F
1000095010,Jorge,Sanchez,M
1000095011,Paola,Lopez,F
1000095012,Fernando,Martinez,M
1000095013,Paola,Rodriguez,F
1000095014,Andres,Sanchez,M
1000095015,Maria,Sanchez,F
1000095016,Juan,Lopez,M
1000095017,Maria,Castro,F
1000095018,Diego,Lopez,M
1000095019,Andrea,Perez,F
1000095020,Juan,Gomez,M
1000095021,Daniela,Torres,F
1000095022,Juan,Castro,M
1000095023,Gabriela,Vera,F
1000095024,Fernando,Sanchez,M
1000095025,Carolina,Castro,F
1000095026,Diego,Torres,M
1000095027,Andrea,Mendoza,F
1000095028,Ricardo,Castro,M
1000095029,Daniela,Torres,F
1000095030,Carlos,Sanchez,M
1000095031,Maria,Sanchez,F
1000095032,Miguel,Torres,M
1000095033,Valeria,Rodriguez,F
1000095034,Carlos,Mendoza,M
1000095035,Lucia,Vera,F
1000095036,Ricardo,Rodriguez,M
1000095037,Daniela,Gomez,F
1000095038,Juan,Lopez,M
1000095039,Ana,Castro,F
1000095040,Miguel,Martinez,M
1000095041,Sofia,Perez,F
1000095042,Miguel,Vera,M
1000095043,Ana,Mendoza,F
1000095044,Andres,Martinez,M
1000095045,Valeria,Castro,F
1000095046,Andres,Rodriguez,M
1000095047,Carolina,Gomez,F
1000095048,Diego,Vera,M
1000095049,Valeria,Sanchez,F
1000095050,Fernando,Lopez,M
1000095051,Gabriela,Perez,F
1000095052,Ricardo,Martinez,M
1000095053,Valeria,Perez,F
1000095054,Fernando,Rodriguez,M
1000095055,Valeria,Rodriguez,F
1000095056,Luis,Mendoza,M
1000095057,Andrea,Castro,F
1000095058,Carlos,Lopez,M
1000095059,Ana,Castro,F
1000095060,Jorge,Castro,M
1000095061,Paola,Martinez,F
1000095062,Pedro,Perez,M
1000095063,Carolina,Rodriguez,F
1000095064,Juan,Rodriguez,M
1000095065,Valeria,Gomez,F
1000095066,Fernando,Martinez,M
1000095067,Paola,Gomez,F
1000095068,Carlos,Martinez,M
1000095069,Paola,Vera,F
1000095070,Ricardo,Rodriguez,M
1000095071,Andrea,Martinez,F
1000095072,Pedro,Lopez,M
1000095073,Lucia,Lopez,F
1000095074,Diego,Perez,M
1000095075,Sofia,Martinez,F
1000095076,Miguel,Mendoza,M
1000095077,Andrea,Gomez,F
1000095078,Juan,Lopez,M
1000095079,Paola,Sanchez,F
1000095080,Juan,Martinez,M
1000095081,Daniela,Castro,F
1000095082,Andres,Rodriguez,M
1000095083,Maria,Vera,F
1000095084,Andres,Sanchez,M
1000095085,Valeria,Martinez,F
1000095086,Miguel,Perez,M
1000095087,Paola,Castro,F
1000095088,Diego,Rodriguez,M
1000095089,Ana,Castro,F
1000095090,Pedro,Rodriguez,M
1000095091,Gabriela,Martinez,F
1000095092,Andres,Lopez,M
1000095093,Andrea,Gomez,F
1000095094,Fernando,Torres,M
1000095095,Daniela,Torres,F
1000095096,Juan,Mendoza,M
1000095097,Maria,Torres,F
1000095098,Luis,Vera,M
1000095099,Paola,Perez,F
1000095100,Diego,Perez,M
1000095101,Gabriela,Lopez,F
1000095102,Ricardo,Torres,M
1000095103,Paola,Gomez,F
1000095104,Andres,Gomez,M
1000095105,Gabriela,Lopez,F
1000095106,Jorge,Lopez,M
1000095107,Daniela,Martinez,F
1000095108,Diego,Gomez,M
1000095109,Andrea,Lopez,F
1000095110,Carlos,Mendoza,M
1000095111,Valeria,Gomez,F
1000095112,Andres,Torres,M
1000095113,Maria,Mendoza,F
1000095114,Fernando,Torres,M
1000095115,Paola,Castro,F
1000095116,Pedro,Torres,M
1000095117,Maria,Torres,F
1000095118,Luis,Sanchez,M
1000095119,Gabriela,Sanchez,F
1000095120,Carlos,Rodriguez,M
1000095121,Ana,Torres,F
1000095122,Miguel,Lopez,M
1000095123,Sofia,Gomez,F
1000095124,Carlos,Mendoza,M
1000095125,Gabriela,Mendoza,F
1000095126,Pedro,Sanchez,M
1000095127,Lucia,Perez,F
1000095128,Diego,Torres,M
1000095129,Daniela,Sanchez,F
1000095130,Fernando,Lopez,M
1000095131,Lucia,Gomez,F
1000095132,Diego,Rodriguez,M
1000095133,Andrea,Castro,F
1000095134,Andres,Perez,M
1000095135,Andrea,Perez,F
1000095136,Jorge,Gomez,M
1000095137,Valeria,Castro,F
1000095138,Jorge,Castro,M
1000095139,Daniela,Rodriguez,F
1000095140,Fernando,Gomez,M
1000095141,Maria,Mendoza,F
1000095142,Fernando,Perez,M
1000095143,Daniela,Torres,F
1000095144,Luis,Torres,M
1000095145,Andrea,Torres,F
1000095146,Ricardo,Perez,M
1000095147,Carolina,Lopez,F
1000095148,Carlos,Rodriguez,M
1000095149,Sofia,Vera,F
1000095150,Luis,Martinez,M
1000095151,Sofia,Martinez,F
1000095152,Juan,Lopez,M
1000095153,Maria,Mendoza,F
1000095154,Andres,Torres,M
1000095155,Andrea,Perez,F
1000095156,Pedro,Sanchez,M
1000095157,Valeria,Perez,F
1000095158,Pedro,Rodriguez,M
1000095159,Ana,Mendoza,F
1000095160,Diego,Perez,M
1000095161,Daniela,Gomez,F
1000095162,Juan,Gomez,M
1000095163,Andrea,Vera,F
1000095164,Fernando,Mendoza,M
1000095165,Lucia,Martinez,F
1000095166,Fernando,Martinez,M
1000095167,Carolina,Sanchez,F
1000095168,Luis,Torres,M
1000095169,Daniela,Gomez,F
1000095170,Miguel,Perez,M
1000095171,Lucia,Rodriguez,F
1000095172,Diego,Vera,M
1000095173,Carolina,Gomez,F
1000095174,Andres,Castro,M
1000095175,Andrea,Martinez,F
1000095176,Pedro,Sanchez,M
1000095177,Ana,Rodriguez,F
1000095178,Andres,Lopez,M
1000095179,Andrea,Torres,F
1000095180,Juan,Castro,M
1000095181,Ana,Mendoza,F
1000095182,Carlos,Torres,M
1000095183,Valeria,Sanchez,F
1000095184,Luis,Torres,M
1000095185,Sofia,Rodriguez,F
1000095186,Diego,Martinez,M
1000095187,Lucia,Vera,F
1000095188,Andres,Mendoza,M
1000095189,Maria,Castro,F
1000095190,Carlos,Mendoza,M
1000095191,Paola,Mendoza,F
1000095192,Ricardo,Perez,M
1000095193,Gabriela,Mendoza,F
1000095194,Ricardo,Mendoza,M
1000095195,Daniela,Rodriguez,F
1000095196,Carlos,Lopez,M
1000095197,Maria,Lopez,F
1000095198,Pedro,Vera,M
1000095199,Ana,Rodriguez,F
1000095200,Luis,Rodriguez,M
1000095201,Ana,Perez,F
1000095202,Fernando,Gomez,M
1000095203,Carolina,Perez,F
1000095204,Luis,Castro,M
1000095205,Maria,Mendoza,F
1000095206,Pedro,Torres,M
1000095207,Maria,Vera,F
1000095208,Jorge,Perez,M
1000095209,Ana,Perez,F
1000095210,Pedro,Gomez,M
1000095211,Maria,Lopez,F
1000095212,Diego,Rodriguez,M
1000095213,Carolina,Vera,F
1000095214,Ricardo,Perez,M
1000095215,Carolina,Sanchez,F
1000095216,Miguel,Perez,M
1000095217,Andrea,Martinez,F
1000095218,Luis,Mendoza,M
1000095219,Sofia,Lopez,F
1000095220,Diego,Martinez,M
1000095221,Ana,Vera,F
1000095222,Juan,Mendoza,M
1000095223,Gabriela,Vera,F
1000095224,Ricardo,Sanchez,M
1000095225,Valeria,Vera,F
1000095226,Ricardo,Vera,M
1000095227,Ana,Sanchez,F
1000095228,Pedro,Castro,M
1000095229,Lucia,Gomez,F
1000095230,Luis,Rodriguez,M
1000095231,Paola,Rodriguez,F
1000095232,Carlos,Mendoza,M
1000095233,Valeria,Mendoza,F
1000095234,Jorge,Sanchez,M
1000095235,Sofia,Mendoza,F
1000095236,Jorge,Vera,M
1000095237,Ana,Perez,F
1000095238,Pedro,Sanchez,M
1000095239,Gabriela,Rodriguez,F
1000095240,Andres,Vera,M
1000095241,Gabriela,Lopez,F
1000095242,Pedro,Martinez,M
1000095243,Andrea,Perez,F
1000095244,Pedro,Mendoza,M
1000095245,Valeria,Mendoza,F
1000095246,Miguel,Rodriguez,M
1000095247,Sofia,Castro,F
1000095248,Carlos,Mendoza,M
1000095249,Maria,Rodriguez,F
1000095250,Fernando,Vera,M
1000095251,Ana,Vera,F
1000095252,Diego,Torres,M
1000095253,Ana,Mendoza,F
1000095254,Jorge,Vera,M
1000095255,Carolina,Mendoza,F
1000095256,Carlos,Martinez,M
1000095257,Paola,Lopez,F
1000095258,Andres,Castro,M
1000095259,Valeria,Rodriguez,F
1000095260,Carlos,Gomez,M
1000095261,Valeria,Martinez,F
1000095262,Fernando,Lopez,M
1000095263,Lucia,Castro,F
1000095264,Luis,Castro,M
1000095265,Lucia,Rodriguez,F
1000095266,Carlos,Lopez,M
1000095267,Maria,Castro,F
1000095268,Luis,Vera,M
1000095269,Daniela,Sanchez,F
1000095270,Diego,Castro,M
1000095271,Maria,Gomez,F
1000095272,Diego,Vera,M
1000095273,Paola,Torres,F
1000095274,Luis,Rodriguez,M
1000095275,Carolina,Mendoza,F
1000095276,Jorge,Rodriguez,M
1000095277,Maria,Sanchez,F
1000095278,Carlos,Gomez,M
1000095279,Sofia,Rodriguez,F
1000095280,Miguel,Mendoza,M
1000095281,Maria,Torres,F
1000095282,Luis,Rodriguez,M
1000095283,Lucia,Gomez,F
1000095284,Jorge,Rodriguez,M
1000095285,Daniela,Mendoza,F
1000095286,Andres,Torres,M
1000095287,Valeria,Mendoza,F
1000095288,Jorge,Martinez,M
1000095289,Andrea,Gomez,F
1000095290,Fernando,Torres,M
1000095291,Daniela,Castro,F
1000095292,Jorge,Rodriguez,M
1000095293,Maria,Sanchez,F
1000095294,Jorge,Gomez,M
1000095295,Lucia,Mendoza,F
1000095296,Diego,Vera,M
1000095297,Andrea,Sanchez,F
1000095298,Carlos,Rodriguez,M
1000095299,Lucia,Vera,F
1000095300,Juan,Gomez,M
1000095301,Daniela,Martinez,F
1000095302,Luis,Vera,M
1000095303,Gabriela,Lopez,F
1000095304,Carlos,Perez,M
1000095305,Andrea,Martinez,F
1000095306,Miguel,Rodriguez,M
1000095307,Maria,Vera,F
1000095308,Pedro,Mendoza,M
1000095309,Maria,Rodriguez,F
1000095310,Luis,Martinez,M
1000095311,Andrea,Vera,F
1000095312,Jorge,Vera,M
1000095313,Maria,Vera,F
1000095314,Andres,Vera,M
1000095315,Sofia,Perez,F
1000095316,Pedro,Martinez,M
1000095317,Daniela,Lopez,F
1000095318,Juan,Rodriguez,M
1000095319,Gabriela,Torres,F
1000095320,Ricardo,Castro,M
1000095321,Ana,Vera,F
1000095322,Luis,Perez,M
1000095323,Ana,Gomez,F
1000095324,Ricardo,Gomez,M
1000095325,Daniela,Rodriguez,F
1000095326,Juan,Martinez,M
1000095327,Paola,Rodriguez,F
1000095328,Jorge,Lopez,M
1000095329,Maria,Castro,F
1000095330,Juan,Lopez,M
1000095331,Valeria,Perez,F
1000095332,Juan,Rodriguez,M
1000095333,Ana,Torres,F
1000095334,Jorge,Castro,M
1000095335,Daniela,Sanchez,F
1000095336,Ricardo,Martinez,M
1000095337,Gabriela,Lopez,F
1000095338,Andres,Perez,M
1000095339,Sofia,Torres,F
1000095340,Ricardo,Martinez,M
1000095341,Ana,Martinez,F
1000095342,Carlos,Perez,M
1000095343,Carolina,Castro,F
1000095344,Juan,Rodriguez,M
1000095345,Carolina,Vera,F
1000095346,Pedro,Torres,M
1000095347,Daniela,Rodriguez,F
1000095348,Andres,Castro,M
1000095349,Paola,Sanchez,F
1000095350,Fernando,Sanchez,M
1000095351,Valeria,Gomez,F
1000095352,Andres,Rodriguez,M
1000095353,Gabriela,Sanchez,F
1000095354,Pedro,Perez,M
1000095355,Maria,Torres,F
1000095356,Luis,Rodriguez,M
1000095357,Paola,Lopez,F
1000095358,Jorge,Vera,M
1000095359,Daniela,Martinez,F
1000095360,Luis,Mendoza,M
1000095361,Carolina,Lopez,F
1000095362,Pedro,Vera,M
1000095363,Daniela,Perez,F
1000095364,Pedro,Mendoza,M
1000095365,Ana,Castro,F
1000095366,Miguel,Gomez,M
1000095367,Andrea,Castro,F
1000095368,Andres,Gomez,M
1000095369,Lucia,Perez,F
1000095370,Andres,Torres,M
1000095371,Maria,Sanchez,F
1000095372,Diego,Perez,M
1000095373,Gabriela,Perez,F
1000095374,Miguel,Torres,M
1000095375,Paola,Rodriguez,F
1000095376,Andres,Torres,M
1000095377,Paola,Martinez,F
1000095378,Andres,Lopez,M
1000095379,Sofia,Rodriguez,F
1000095380,Juan,Torres,M
1000095381,Daniela,Perez,F
1000095382,Diego,Perez,M
1000095383,Valeria,Mendoza,F
1000095384,Ricardo,Gomez,M
1000095385,Andrea,Perez,F
1000095386,Ricardo,Perez,M
1000095387,Paola,Torres,F
1000095388,Fernando,Castro,M
1000095389,Valeria,Castro,F
1000095390,Juan,Sanchez,M
1000095391,Lucia,Gomez,F
1000095392,Diego,Lopez,M
1000095393,Gabriela,Sanchez,F
1000095394,Juan,Mendoza,M
1000095395,Daniela,Lopez,F
1000095396,Jorge,Perez,M
1000095397,Maria,Martinez,F
1000095398,Carlos,Mendoza,M
1000095399,Valeria,Gomez,F
1000095400,Ricardo,Vera,M
1000095401,Gabriela,Vera,F
1000095402,Fernando,Vera,M
1000095403,Lucia,Gomez,F
1000095404,Carlos,Torres,M
1000095405,Andrea,Sanchez,F
1000095406,Jorge,Martinez,M
1000095407,Sofia,Perez,F
1000095408,Miguel,Mendoza,M
1000095409,Andrea,Vera,F
1000095410,Andres,Lopez,M
1000095411,Valeria,Mendoza,F
1000095412,Juan,Lopez,M
1000095413,Ana,Torres,F
1000095414,Pedro,Sanchez,M
1000095415,Ana,Torres,F
1000095416,Luis,Mendoza,M
1000095417,Gabriela,Gomez,F
1000095418,Carlos,Vera,M
1000095419,Paola,Vera,F
1000095420,Andres,Martinez,M
1000095421,Valeria,Lopez,F
1000095422,Carlos,Perez,M
1000095423,Valeria,Mendoza,F
1000095424,Carlos,Rodriguez,M
1000095425,Sofia,Rodriguez,F
1000095426,Carlos,Sanchez,M
1000095427,Sofia,Perez,F
1000095428,Diego,Castro,M
1000095429,Gabriela,Mendoza,F
1000095430,Ricardo,Martinez,M
1000095431,Carolina,Torres,F
1000095432,Carlos,Perez,M
1000095433,Lucia,Sanchez,F
1000095434,Pedro,Castro,M
1000095435,Ana,Gomez,F
1000095436,Carlos,Vera,M
1000095437,Daniela,Vera,F
1000095438,Luis,Castro,M
1000095439,Paola,Castro,F
1000095440,Ricardo,Sanchez,M
1000095441,Lucia,Martinez,F
1000095442,Jorge,Martinez,M
1000095443,Lucia,Castro,F
1000095444,Fernando,Vera,M
1000095445,Maria,Perez,F
1000095446,Miguel,Sanchez,M
1000095447,Ana,Mendoza,F
1000095448,Diego,Torres,M
1000095449,Maria,Sanchez,F
1000095450,Pedro,Perez,M
1000095451,Sofia,Gomez,F
1000095452,Miguel,Gomez,M
1000095453,Sofia,Martinez,F
1000095454,Fernando,Rodriguez,M
1000095455,Valeria,Perez,F
1000095456,Luis,Sanchez,M
1000095457,Maria,Torres,F
1000095458,Fernando,Torres,M
1000095459,Ana,Martinez,F
1000095460,Luis,Rodriguez,M
1000095461,Valeria,Rodriguez,F
1000095462,Ricardo,Perez,M
1000095463,Valeria,Perez,F
1000095464,Luis,Rodriguez,M
1000095465,Sofia,Torres,F
1000095466,Juan,Mendoza,M
1000095467,Daniela,Martinez,F
1000095468,Jorge,Rodriguez,M
1000095469,Daniela,Perez,F
1000095470,Ricardo,Castro,M
1000095471,Lucia,Martinez,F
1000095472,Pedro,Castro,M
1000095473,Sofia,Rodriguez,F
1000095474,Miguel,Gomez,M
1000095475,Ana,Lopez,F
1000095476,Carlos,Lopez,M
1000095477,Paola,Lopez,F
1000095478,Miguel,Vera,M
1000095479,Lucia,Vera,F
1000095480,Pedro,Gomez,M
1000095481,Lucia,Gomez,F
1000095482,Ricardo,Torres,M
1000095483,Sofia,Rodriguez,F
1000095484,Ricardo,Vera,M
1000095485,Andrea,Rodriguez,F
1000095486,Carlos,Castro,M
1000095487,Ana,Martinez,F
1000095488,Ricardo,Torres,M
1000095489,Paola,Gomez,F
1000095490,Andres,Vera,M
1000095491,Lucia,Sanchez,F
1000095492,Luis,Sanchez,M
1000095493,Maria,Vera,F
1000095494,Diego,Torres,M
1000095495,Sofia,Martinez,F
1000095496,Fernando,Sanchez,M
1000095497,Paola,Lopez,F
1000095498,Fernando,Gomez,M
1000095499,Lucia,Mendoza,F
1000095500,Luis,Vera,M
1000095501,Sofia,Lopez,F
1000095502,Andres,Lopez,M
1000095503,Carolina,Sanchez,F
1000095504,Ricardo,Rodriguez,M
1000095505,Andrea,Castro,F
1000095506,Diego,Martinez,M
1000095507,Valeria,Mendoza,F
1000095508,Andres,Sanchez,M
1000095509,Gabriela,Torres,F
1000095510,Luis,Mendoza,M
1000095511,Lucia,Perez,F
1000095512,Carlos,Gomez,M
1000095513,Daniela,Sanchez,F
1000095514,Luis,Lopez,M
1000095515,Gabriela,Castro,F
1000095516,Luis,Sanchez,M
1000095517,Carolina,Torres,F
1000095518,Fernando,Lopez,M
1000095519,Valeria,Gomez,F
1000095520,Ricardo,Lopez,M
1000095521,Paola,Mendoza,F
1000095522,Miguel,Sanchez,M
1000095523,Carolina,Martinez,F
1000095524,Diego,Castro,M
1000095525,Carolina,Sanchez,F
1000095526,Ricardo,Sanchez,M
1000095527,Maria,Lopez,F
1000095528,Jorge,Mendoza,M
1000095529,Lucia,Gomez,F
1000095530,Pedro,Castro,M
1000095531,Lucia,Rodriguez,F
1000095532,Fernando,Perez,M
1000095533,Ana,Vera,F
1000095534,Luis,Mendoza,M
1000095535,Valeria,Martinez,F
1000095536,Ricardo,Gomez,M
1000095537,Carolina,Perez,F
1000095538,Fernando,Castro,M
1000095539,Paola,Martinez,F
1000095540,Diego,Rodriguez,M
1000095541,Andrea,Torres,F
1000095542,Miguel,Lopez,M
1000095543,Sofia,Lopez,F
1000095544,Carlos,Sanchez,M
1000095545,Gabriela,Vera,F
1000095546,Pedro,Sanchez,M
1000095547,Carolina,Martinez,F
1000095548,Miguel,Perez,M
1000095549,Andrea,Martinez,F
1000095550,Ricardo,Sanchez,M
1000095551,Daniela,Gomez,F
1000095552,Luis,Torres,M
1000095553,Andrea,Torres,F
1000095554,Miguel,Perez,M
1000095555,Paola,Martinez,F
1000095556,Pedro,Lopez,M
1000095557,Lucia,Rodriguez,F
1000095558,Andres,Gomez,M
1000095559,Andrea,Gomez,F
1000095560,Jorge,Perez,M
1000095561,Carolina,Martinez,F
1000095562,Juan,Perez,M
1000095563,Paola,Lopez,F
1000095564,Fernando,Martinez,M
1000095565,Valeria,Gomez,F
1000095566,Carlos,Castro,M
1000095567,Maria,Vera,F
1000095568,Luis,Lopez,M
1000095569,Ana,Vera,F
1000095570,Ricardo,Mendoza,M
1000095571,Carolina,Rodriguez,F
1000095572,Carlos,Castro,M
1000095573,Lucia,Perez,F
1000095574,Miguel,Lopez,M
1000095575,Daniela,Torres,F
1000095576,Pedro,Lopez,M
1000095577,Andrea,Torres,F
1000095578,Jorge,Lopez,M
1000095579,Daniela,Sanchez,F
1000095580,Luis,Perez,M
1000095581,Gabriela,Perez,F
1000095582,Jorge,Vera,M
1000095583,Paola,Torres,F
1000095584,Fernando,Perez,M
1000095585,Paola,Gomez,F
1000095586,Ricardo,Gomez,M
1000095587,Sofia,Gomez,F
1000095588,Pedro,Mendoza,M
1000095589,Valeria,Castro,F
1000095590,Andres,Torres,M
1000095591,Maria,Lopez,F
1000095592,Carlos,Gomez,M
1000095593,Carolina,Torres,F
1000095594,Diego,Lopez,M
1000095595,Daniela,Martinez,F
1000095596,Jorge,Rodriguez,M
1000095597,Andrea,Perez,F
1000095598,Carlos,Martinez,M
1000095599,Ana,Vera,F
1000095600,Jorge,Mendoza,M
1000095601,Sofia,Lopez,F
1000095602,Jorge,Torres,M
1000095603,Lucia,Lopez,F
1000095604,Carlos,Castro,M
1000095605,Carolina,Lopez,F
1000095606,Ricardo,Gomez,M
1000095607,Andrea,Lopez,F
1000095608,Fernando,Rodriguez,M
1000095609,Valeria,Castro,F
1000095610,Jorge,Perez,M
1000095611,Maria,Sanchez,F
1000095612,Andres,Castro,M
1000095613,Paola,Gomez,F
1000095614,Carlos,Lopez,M
1000095615,Maria,Mendoza,F
1000095616,Luis,Martinez,M
1000095617,Paola,Perez,F
1000095618,Jorge,Gomez,M
1000095619,Ana,Perez,F
1000095620,Andres,Martinez,M
1000095621,Sofia,Vera,F
1000095622,Pedro,Castro,M
1000095623,Daniela,Gomez,F
1000095624,Andres,Vera,M
1000095625,Andrea,Mendoza,F
1000095626,Jorge,Martinez,M
1000095627,Carolina,Martinez,F
1000095628,Pedro,Perez,M
1000095629,Paola,Perez,F
1000095630,Diego,Sanchez,M
1000095631,Carolina,Castro,F
1000095632,Ricardo,Rodriguez,M
1000095633,Lucia,Martinez,F
1000095634,Carlos,Vera,M
1000095635,Ana,Vera,F
1000095636,Andres,Gomez,M
1000095637,Gabriela,Vera,F
1000095638,Juan,Rodriguez,M
1000095639,Maria,Sanchez,F
1000095640,Carlos,Sanchez,M
1000095641,Valeria,Martinez,F
1000095642,Juan,Perez,M
1000095643,Valeria,Rodriguez,F
1000095644,Carlos,Mendoza,M
1000095645,Gabriela,Torres,F
1000095646,Andres,Vera,M
1000095647,Paola,Castro,F
1000095648,Diego,Gomez,M
1000095649,Paola,Sanchez,F
1000095650,Andres,Perez,M
1000095651,Sofia,Castro,F
1000095652,Luis,Martinez,M
1000095653,Sofia,Rodriguez,F
1000095654,Jorge,Torres,M
1000095655,Andrea,Mendoza,F
1000095656,Miguel,Torres,M
1000095657,Maria,Martinez,F
1000095658,Andres,Martinez,M
1000095659,Andrea,Perez,F
1000095660,Luis,Vera,M
1000095661,Carolina,Rodriguez,F
1000095662,Andres,Torres,M
1000095663,Lucia,Martinez,F
1000095664,Pedro,Lopez,M
1000095665,Maria,Sanchez,F
1000095666,Carlos,Castro,M
1000095667,Maria,Vera,F
1000095668,Ricardo,Gomez,M
1000095669,Gabriela,Martinez,F
1000095670,Andres,Castro,M
1000095671,Paola,Torres,F
1000095672,Diego,Castro,M
1000095673,Ana,Gomez,F
1000095674,Luis,Torres,M
1000095675,Valeria,Rodriguez,F
1000095676,Carlos,Torres,M
1000095677,Carolina,Martinez,F
1000095678,Ricardo,Rodriguez,M
1000095679,Ana,Castro,F
1000095680,Andres,Vera,M
1000095681,Sofia,Rodriguez,F
1000095682,Juan,Perez,M
1000095683,Gabriela,Martinez,F
1000095684,Carlos,Sanchez,M
1000095685,Carolina,Torres,F
1000095686,Diego,Lopez,M
1000095687,Andrea,Mendoza,F
1000095688,Ricardo,Sanchez,M
1000095689,Ana,Perez,F
1000095690,Jorge,Mendoza,M
1000095691,Carolina,Vera,F
1000095692,Luis,Lopez,M
1000095693,Maria,Torres,F
